0.0,0.5,79
0.5,1.0,71
2.0,3.0,77
3.0,4.0,77
5.0,6.0,74
6.0,7.0,65
7.0,8.0,74
------------------------
8.25,8.5,83
8.25,8.75,60
8.25,9.25,48
8.25,9.25,48
8.75,9.25,62
9.25,9.75,71
9.25,9.75,76
9.25,10.25,48
9.25,10.25,60
9.25,10.25,64
9.25,10.25,67
9.75,10.25,74
9.75,10.25,74
10.25,10.75,72
10.25,11.25,53
10.25,11.25,60
10.25,11.25,69
10.25,11.25,69
10.75,11.25,74
11.25,11.75,59
11.25,11.75,67
11.25,11.75,76
11.25,12.25,55
11.75,12.25,57
11.25,12.25,64
11.75,12.25,69
11.75,12.25,74
12.25,12.75,72
12.25,12.75,74
12.25,13.25,55
12.75,13.25,59
12.25,13.25,67
12.75,13.25,74
12.25,13.25,76
13.25,13.75,60
13.25,14.25,48
13.75,14.25,62
13.25,14.25,67
13.25,14.25,69
13.25,14.25,72
14.25,14.5,72
14.25,14.75,67
14.25,15.25,48
14.75,15.25,62
14.25,15.25,64
15.25,17.0,50
15.25,17.0,57
15.25,17.0,62
15.25,17.0,66
14.25,17.0,69
15.25,17.0,74
