0.0,0.5,62
0.5,1.0,62
1.0,1.5,62
1.5,2.0,60
2.0,2.5,60
2.5,3.0,62
3.0,4.0,60
4.0,4.5,76
4.5,5.0,64
5.0,5.5,62
5.5,6.0,76
6.0,6.5,64
6.5,7.0,64
7.0,7.5,62
7.5,8.0,65
------------------------
8.25,8.5,57
8.25,8.75,55
8.75,9.25,54
8.75,9.25,57
8.25,9.25,62
9.25,9.75,54
9.25,9.75,55
9.75,10.25,53
9.75,10.25,57
10.25,10.75,55
10.25,10.75,55
10.75,11.25,53
10.25,11.25,58
11.25,11.75,51
11.25,11.75,55
11.25,11.75,58
11.75,12.0,53
11.75,12.25,48
12.0,12.25,51
11.75,12.25,57
12.25,12.75,50
12.25,12.75,50
12.25,12.75,57
12.75,13.25,50
13.25,13.75,58
13.75,14.25,48
13.75,14.25,55
14.25,14.75,50
14.75,15.25,48
14.25,15.25,55
14.25,15.25,58
15.25,16.25,50
15.25,16.25,54
15.25,16.25,57
16.25,17.0,55
16.25,17.0,62
16.25,17.0,67
