0.0,0.5,69
0.5,1.0,62
1.0,1.5,71
1.5,2.0,64
2.25,2.5,56
2.25,2.75,57
2.25,2.75,65
2.25,2.75,69
2.25,3.0,60
2.75,3.25,54
2.75,3.25,59
2.75,3.25,62
3.25,3.75,71
3.25,4.25,57
3.25,4.25,60
3.25,4.25,64
3.75,4.25,64
4.25,5.25,57
4.25,5.25,57
4.25,5.25,62
4.25,5.25,65
5.25,5.75,57
5.25,6.25,45
5.75,6.25,55
5.25,6.25,61
5.25,6.25,64
6.25,7.25,50
6.25,7.25,53
6.25,7.25,57
6.25,7.25,62
------------------------
8.25,9.25,43
8.25,9.25,55
8.25,9.25,70
9.25,9.75,63
9.25,10.25,69
10.25,11.25,43
10.25,11.25,58
10.25,11.25,67
11.25,11.75,43
11.75,12.25,45
11.75,12.25,53
11.25,12.25,70
12.25,12.75,46
12.75,13.25,48
12.25,13.25,55
12.25,13.25,70
13.25,14.25,55
13.25,14.75,62
13.25,15.25,50
14.25,15.25,54
14.75,15.25,60
13.25,15.25,69
15.25,17.0,43
15.25,17.0,50
15.25,17.0,58
15.25,17.0,67
