0.0,0.5,71
0.5,1.0,74
1.0,1.5,71
1.5,2.0,69
2.0,2.5,71
2.5,3.0,76
3.0,3.5,69
3.5,4.0,72
4.0,5.0,71
5.0,6.0,67
6.0,7.0,69
7.5,7.75,64
7.25,7.75,71
------------------------
8.25,9.25,59
8.25,9.25,64
9.25,9.75,59
9.25,10.25,52
9.75,10.25,59
9.25,10.25,64
10.25,10.75,61
10.25,10.75,64
10.25,11.25,57
10.75,11.25,59
10.75,11.25,63
11.25,11.75,57
11.25,11.75,61
11.75,12.25,56
11.75,12.25,59
11.25,12.25,64
12.25,12.75,57
12.25,13.25,54
12.75,13.25,59
12.25,13.25,66
13.25,13.75,49
13.25,13.75,64
13.75,14.25,51
13.25,14.25,61
13.75,14.25,66
14.25,15.25,52
14.25,15.25,59
14.25,15.25,64
14.25,15.25,68
15.25,16.25,52
15.25,16.25,64
15.25,16.25,68
16.25,17.0,57
16.25,17.0,64
16.75,17.0,68
16.25,17.0,73
