0.0,0.5,65
0.5,1.0,71
1.0,1.5,72
1.5,2.0,77
2.0,2.5,65
2.5,3.0,72
3.0,3.5,60
3.5,4.0,67
4.0,4.5,67
4.5,5.0,67
5.0,5.5,74
5.5,6.0,74
6.25,6.75,45
6.25,6.75,65
6.25,7.25,48
6.25,7.25,60
6.75,7.25,71
7.25,7.75,60
7.25,7.75,72
------------------------
8.25,8.75,55
8.25,9.25,46
8.75,9.25,57
9.25,9.75,58
9.25,10.25,41
9.75,10.25,57
10.25,11.25,40
10.25,11.25,55
10.75,11.25,62
11.25,12.25,42
11.25,12.25,57
12.25,14.25,43
12.25,14.25,59
12.25,14.25,67
12.25,14.25,74
14.25,14.75,55
14.75,15.25,53
14.25,15.25,62
14.25,15.25,67
14.25,15.25,70
15.25,15.75,51
15.25,15.75,58
15.75,16.25,48
15.75,16.25,57
15.25,16.25,67
15.25,16.25,72
16.25,16.75,57
16.25,17.0,50
16.75,17.0,62
16.75,17.0,66
16.75,17.0,70
