0.0,1.0,67
1.0,2.0,59
2.0,3.0,69
3.0,4.0,64
4.0,4.5,59
4.5,5.0,65
5.0,5.5,67
5.5,6.0,64
6.0,7.0,71
7.25,7.5,43
7.25,7.5,52
------------------------
8.25,9.25,55
8.25,9.25,60
9.25,9.75,60
8.25,10.25,41
9.25,10.25,53
9.75,10.25,62
10.25,10.75,64
10.75,11.0,65
10.25,11.25,48
10.25,11.25,55
11.25,11.5,65
11.25,12.25,46
11.25,12.25,53
12.25,13.25,48
12.25,13.25,52
12.25,13.25,55
13.25,14.25,41
13.25,14.25,53
13.25,14.25,60
14.25,14.75,53
14.25,15.25,47
14.75,15.25,55
14.25,15.25,62
14.25,15.25,74
15.25,16.25,48
15.25,16.25,55
15.25,16.25,72
16.25,17.0,50
16.25,17.0,55
16.25,17.0,65
16.25,17.0,71
