0.0,1.0,72
2.0,3.0,71
3.0,4.0,72
5.0,6.0,65
6.25,7.25,60
6.75,7.25,70
6.25,7.25,72
7.25,7.75,53
------------------------
8.25,8.75,55
8.25,8.75,68
8.75,9.25,67
9.25,9.75,52
9.25,9.75,65
9.75,10.25,48
9.75,10.25,63
10.25,10.75,60
10.25,10.75,65
10.25,11.25,56
10.75,11.25,60
10.75,11.25,63
11.25,11.75,60
11.25,11.75,62
11.25,12.25,56
11.75,12.25,59
11.75,12.25,63
12.25,13.25,55
12.25,13.25,62
12.25,13.75,65
13.25,14.25,48
13.25,14.25,59
13.75,14.25,67
14.25,15.25,53
13.25,15.25,60
14.25,15.25,68
15.25,15.75,68
15.25,16.25,53
15.25,16.25,58
15.25,16.25,61
15.75,16.25,67
16.25,17.0,52
16.25,17.0,56
16.25,17.0,60
16.25,17.0,68
