0.0,0.5,64
0.5,1.0,77
1.0,1.5,71
1.5,2.0,74
2.0,2.5,64
2.5,3.0,77
3.0,4.0,71
4.0,4.5,65
4.5,5.0,65
5.0,5.5,76
5.5,6.0,76
6.0,7.0,71
7.0,7.5,74
7.5,8.0,64
------------------------
8.25,8.75,55
8.25,8.75,55
8.25,9.25,60
8.75,9.25,60
9.25,9.75,67
9.25,10.25,55
9.25,10.25,60
10.25,11.25,55
10.25,11.25,60
11.25,12.25,55
11.25,12.25,59
11.25,12.25,65
12.25,13.25,57
12.25,13.25,60
12.75,13.25,62
13.25,14.25,55
13.25,14.25,59
13.25,14.25,63
14.25,14.75,57
14.25,15.25,53
14.75,15.25,55
14.25,15.25,62
15.75,16.0,65
15.25,16.25,52
15.25,16.25,55
16.25,17.0,53
16.25,17.0,57
16.25,17.0,65
16.25,17.0,74
