0.0,1.0,69
1.0,2.0,71
2.0,3.0,59
3.0,4.0,72
4.0,5.0,65
5.0,6.0,65
6.0,7.0,64
7.0,8.0,65
------------------------
8.25,9.25,56
8.25,9.25,60
9.25,9.75,61
9.25,10.25,55
9.75,10.25,61
10.25,10.75,64
10.25,11.25,55
10.25,11.25,55
10.75,11.25,60
11.25,11.75,62
11.25,12.25,53
11.25,12.25,53
11.75,12.25,65
12.25,12.75,52
12.25,12.75,67
12.25,13.25,60
12.75,13.25,64
13.25,13.75,64
13.25,14.0,60
13.75,14.0,62
13.25,14.25,44
14.0,14.25,57
14.0,14.25,60
14.25,15.25,43
14.25,15.25,58
14.25,15.25,58
15.25,15.75,56
15.25,16.25,41
15.75,16.25,58
15.25,16.25,60
16.25,16.75,56
16.25,17.0,53
16.75,17.0,55
16.25,17.0,62
16.25,17.0,67
