0.0,1.0,74
1.0,2.0,67
2.0,3.0,69
3.0,4.0,76
4.0,5.0,65
5.0,6.0,72
6.0,6.5,64
6.5,7.0,76
7.0,7.5,76
7.5,8.0,72
------------------------
8.25,9.25,54
8.25,9.25,66
8.25,9.25,70
9.25,9.5,70
9.25,10.25,52
9.25,10.25,63
10.25,11.25,50
10.25,11.25,62
10.25,11.25,66
11.25,12.25,46
11.25,12.25,62
12.25,12.75,69
12.25,13.25,45
13.25,14.25,45
12.25,14.25,62
13.25,14.25,64
14.25,14.75,57
14.25,14.75,62
14.25,15.25,50
14.75,15.25,61
14.25,15.25,64
15.25,16.25,49
15.25,16.25,57
15.25,16.25,66
16.25,16.75,67
16.25,17.0,47
16.25,17.0,57
16.75,17.0,66
16.25,17.0,74
