0.0,0.5,59
0.5,1.0,77
1.0,1.5,60
1.5,2.0,76
2.0,2.5,62
2.5,3.0,74
3.0,3.5,65
3.5,4.0,71
4.0,4.5,64
4.5,5.0,72
5.0,5.5,67
5.5,6.0,71
6.0,6.5,69
6.5,7.0,69
7.0,7.5,69
7.5,8.0,67
------------------------
8.25,8.5,52
8.25,8.5,52
8.25,9.25,59
9.25,9.75,60
9.25,10.25,54
9.25,10.25,57
10.25,10.75,55
10.25,10.75,55
10.75,11.25,54
10.25,11.25,59
11.25,12.25,52
11.25,12.25,55
11.25,12.25,59
12.25,12.75,55
12.25,12.75,61
12.25,13.25,49
12.75,13.25,57
13.25,13.75,49
13.75,14.25,50
13.25,14.25,57
13.25,14.25,66
14.25,14.75,49
14.75,15.25,45
14.25,15.25,57
14.25,15.25,64
15.25,16.25,50
15.25,16.25,57
15.25,16.25,62
16.25,16.75,57
16.25,17.0,50
16.75,17.0,54
16.75,17.0,60
16.25,17.0,69
