0.0,0.428571,74
0.428571,0.857142,74
0.857142,1.285713,76
1.285713,1.714284,77
1.714284,2.142855,72
2.142855,2.571426,81
2.571426,2.999997,76
2.999997,3.428568,76
3.428568,3.857139,74
3.857139,4.28571,76
4.28571,4.714281,76
4.714281,5.142852,76
5.142852,5.999994,74
5.999994,6.857136,74
7.0714215,7.4999925,59
7.0714215,7.4999925,74
7.4999925,7.9285635,62
7.4999925,7.9285635,69
7.4999925,7.9285635,74
------------------------
8.3571345,8.7857055,50
8.7857055,9.2142765,72
8.7857055,9.6428475,48
8.7857055,9.6428475,64
8.7857055,9.6428475,67
9.2142765,9.6428475,81
9.6428475,10.4999895,47
9.6428475,10.4999895,62
9.6428475,10.4999895,69
10.4999895,11.3571315,45
10.4999895,11.3571315,62
10.4999895,11.3571315,69
11.3571315,12.2142735,45
11.3571315,12.2142735,61
11.3571315,12.2142735,69
12.2142735,13.0714155,50
12.2142735,13.0714155,62
12.2142735,13.0714155,66
12.2142735,13.0714155,74
13.0714155,13.4999865,59
13.0714155,13.9285575,55
13.4999865,13.9285575,60
13.0714155,13.9285575,67
13.9285575,14.571414,47
14.3571285,14.571414,64
13.9285575,14.571414,67
13.9285575,14.571414,74
