0.0,0.5,65
0.5,1.0,69
1.0,1.5,72
1.5,2.0,64
2.0,2.5,76
2.5,3.0,65
3.0,3.5,72
3.5,4.0,77
4.0,4.5,64
4.5,5.0,77
5.0,5.5,69
5.5,6.0,64
6.0,6.5,65
6.5,7.0,72
7.0,7.5,62
7.5,8.0,77
------------------------
8.25,8.75,60
8.25,8.75,60
8.25,9.25,65
9.25,10.0,67
9.25,10.25,53
9.25,10.25,60
10.25,11.25,58
10.75,11.25,60
11.25,12.25,57
11.25,12.25,62
11.75,12.25,70
12.25,12.5,72
12.25,12.75,55
12.25,13.0,64
12.75,13.25,53
12.25,13.25,60
13.25,13.75,52
13.25,13.75,67
13.75,14.0,67
13.75,14.25,50
13.25,14.25,60
14.0,14.25,62
14.25,15.25,48
14.25,15.25,60
15.25,15.75,58
15.25,15.75,62
15.25,16.25,55
15.75,16.25,57
16.25,16.75,79
16.25,17.0,51
16.25,17.0,55
16.25,17.0,67
16.75,17.0,77
