0.0,0.5,64
0.5,1.0,69
1.0,1.5,64
1.5,2.0,72
2.0,2.5,74
2.5,3.0,74
3.0,4.0,74
4.0,4.5,74
4.5,5.0,77
5.0,5.5,65
5.5,6.0,71
6.0,6.5,65
6.5,7.0,74
7.0,7.5,69
7.5,8.0,69
------------------------
8.25,8.5,60
8.25,8.5,71
8.25,9.25,55
8.25,9.25,64
9.25,9.5,67
9.25,9.75,59
9.25,10.25,55
9.75,10.25,57
9.25,10.25,64
10.25,11.25,59
10.25,11.25,59
10.25,11.25,67
11.25,12.25,47
11.25,12.25,59
11.25,12.25,67
12.25,12.75,67
12.75,13.0,69
12.25,13.25,48
12.25,13.25,59
13.25,13.75,62
13.25,14.25,50
13.25,14.25,57
13.25,14.25,65
14.25,14.75,48
14.75,15.25,47
14.25,15.25,59
14.25,15.25,64
15.25,15.75,48
15.25,15.75,57
15.75,16.25,57
15.75,16.25,60
16.25,17.0,56
16.25,17.0,62
16.25,17.0,64
16.25,17.0,71
