0.0,0.5,74
0.5,1.0,74
1.0,1.5,69
1.5,2.0,64
2.0,2.5,72
2.5,3.0,71
3.0,3.5,77
3.5,4.0,62
4.0,4.5,74
4.5,5.0,74
5.0,5.5,74
5.5,6.0,65
6.0,6.5,64
6.5,7.0,79
7.0,7.5,67
7.5,8.0,64
------------------------
8.25,8.75,55
8.25,9.25,54
8.25,9.25,69
9.25,9.75,54
9.75,10.0,67
9.25,10.25,55
9.75,10.25,58
10.25,10.75,50
10.25,10.75,57
10.25,10.75,66
10.75,11.25,48
10.75,11.25,55
10.25,11.25,63
11.25,11.75,57
11.75,12.0,71
11.25,12.25,50
11.75,12.25,59
12.0,12.25,60
11.25,12.25,62
12.25,12.75,59
12.25,13.25,43
12.75,13.25,57
12.25,13.25,60
13.25,13.75,43
13.75,14.25,43
13.25,14.25,59
12.25,14.25,62
14.25,15.25,40
14.25,15.25,55
14.25,15.25,59
15.25,15.75,57
15.25,16.0,49
15.25,16.25,52
15.75,16.25,55
15.75,16.25,61
16.25,17.0,38
16.25,17.0,54
16.25,17.0,54
16.25,17.0,57
16.25,17.0,62
