0.0,0.5,67
0.5,1.0,67
1.0,1.5,67
1.5,2.0,65
2.0,2.5,67
2.5,3.0,67
3.0,3.5,67
3.5,4.0,67
4.0,4.5,67
4.5,5.0,67
5.0,5.5,67
5.5,6.0,67
6.0,6.5,67
6.5,7.0,67
7.0,7.5,67
7.5,8.0,67
------------------------
8.25,8.5,56
8.25,9.25,59
8.25,9.25,64
9.25,9.75,51
8.25,9.75,52
9.75,10.25,50
9.75,10.25,52
9.25,10.25,59
9.25,10.25,64
10.25,10.75,60
10.25,10.75,60
10.25,11.25,48
10.75,11.25,60
10.25,11.25,64
11.25,12.0,55
11.25,12.25,48
12.0,12.25,54
11.25,12.25,60
11.25,12.25,64
12.25,12.75,43
12.25,13.0,55
12.75,13.25,42
13.0,13.25,57
12.25,13.25,60
12.25,13.25,64
13.25,13.75,40
13.25,13.75,59
13.25,13.75,59
13.75,14.25,45
13.75,14.25,57
13.75,14.25,60
14.25,14.75,47
14.25,15.25,55
14.75,15.25,55
14.25,15.25,59
13.25,15.25,64
15.25,16.25,48
15.25,16.25,48
15.25,16.25,60
15.25,16.25,64
16.25,16.75,48
16.25,16.75,60
16.25,16.75,60
16.75,17.0,47
16.75,17.0,59
16.25,17.0,64
16.25,17.0,67
