0.0,1.0,71
1.0,2.0,74
3.0,4.0,77
4.0,5.0,79
5.0,6.0,81
6.0,6.5,81
6.5,7.0,81
7.0,7.5,81
7.5,8.0,67
------------------------
8.25,8.75,52
8.25,8.75,56
8.75,9.25,54
8.75,9.25,54
8.25,9.25,64
8.75,9.25,69
9.25,10.25,52
9.25,10.25,56
9.25,10.25,64
10.25,10.75,69
10.25,11.25,57
10.25,11.25,57
10.25,11.25,64
10.75,11.25,71
10.25,11.25,72
11.25,12.25,55
11.25,12.25,64
11.25,12.25,72
12.25,13.25,53
12.25,13.25,60
12.25,13.25,64
13.25,14.25,47
13.25,14.25,54
13.25,14.25,62
14.25,14.75,44
14.25,15.25,55
14.25,15.25,62
15.25,15.75,54
15.25,16.0,69
15.25,16.25,50
15.75,16.25,52
15.25,16.25,62
16.25,16.75,69
16.25,16.75,69
16.25,17.0,50
16.25,17.0,50
16.25,17.0,66
16.75,17.0,71
