0.0,0.4615375,65
0.4615375,0.923075,65
0.923075,1.3846125,67
1.3846125,1.84615,71
1.84615,2.769225,67
2.769225,3.2307625,65
3.2307625,3.6923,64
3.6923,4.615375,62
4.615375,5.53845,71
5.53845,5.9999875000000005,67
5.9999875000000005,6.461525,65
6.461525,7.3846,64
------------------------
8.07690625,8.53844375,51
8.07690625,8.53844375,54
8.07690625,8.53844375,65
8.53844375,8.99998125,49
8.53844375,8.99998125,53
8.53844375,8.99998125,56
8.53844375,8.99998125,67
8.99998125,9.23075,49
8.99998125,9.46151875,50
8.99998125,9.46151875,53
8.53844375,9.46151875,61
8.99998125,9.46151875,71
9.46151875,9.6922875,48
9.46151875,9.92305625,51
9.46151875,9.92305625,55
9.46151875,9.92305625,61
9.92305625,10.38459375,49
9.92305625,10.38459375,49
9.92305625,10.38459375,53
9.92305625,10.38459375,58
9.46151875,10.38459375,67
10.38459375,10.846131250000001,47
10.38459375,10.846131250000001,48
10.38459375,10.846131250000001,51
10.38459375,10.846131250000001,56
10.38459375,10.846131250000001,65
10.846131250000001,11.30766875,46
10.846131250000001,11.30766875,46
10.846131250000001,11.30766875,49
10.846131250000001,11.30766875,55
10.846131250000001,11.30766875,64
11.30766875,11.76920625,44
11.30766875,11.76920625,46
11.30766875,11.76920625,53
11.76920625,12.23074375,43
11.76920625,12.23074375,44
11.76920625,12.23074375,56
11.30766875,12.23074375,58
11.30766875,12.23074375,62
12.23074375,12.69228125,43
12.23074375,12.69228125,43
12.69228125,13.153818750000001,41
12.69228125,13.153818750000001,41
12.23074375,13.153818750000001,55
12.23074375,13.153818750000001,63
12.23074375,13.153818750000001,71
13.153818750000001,13.61535625,39
13.153818750000001,13.61535625,56
13.153818750000001,13.61535625,67
13.153818750000001,14.07689375,41
13.153818750000001,14.07689375,60
13.61535625,14.07689375,65
14.07689375,14.53843125,43
14.07689375,14.53843125,43
14.53843125,14.99996875,41
13.61535625,14.99996875,58
14.07689375,14.99996875,60
14.07689375,14.99996875,64
14.99996875,15.461506250000001,41
14.99996875,15.461506250000001,44
15.461506250000001,15.692275,43
15.461506250000001,15.692275,46
14.99996875,15.692275,56
14.99996875,15.692275,60
14.99996875,15.692275,65
