0.0,0.5,71
0.5,1.0,72
1.0,1.5,72
1.5,2.0,74
2.0,3.0,72
3.0,3.5,65
3.5,4.0,72
4.0,4.5,72
4.5,5.0,69
5.0,5.5,69
5.5,6.0,71
6.0,6.5,71
6.5,7.0,71
7.0,7.5,65
7.5,8.0,65
------------------------
8.25,9.25,52
8.25,9.25,54
8.25,9.25,66
9.25,10.25,51
9.75,10.25,57
9.25,10.25,66
10.25,10.75,52
10.25,10.75,55
10.25,10.75,64
10.75,11.25,54
10.75,11.25,57
10.75,11.25,66
11.25,11.75,58
11.25,11.75,58
11.25,11.75,62
11.75,12.25,57
11.75,12.25,64
12.25,12.75,58
12.25,13.25,54
12.75,13.25,60
13.25,14.25,50
13.25,14.25,62
12.25,14.25,66
14.25,15.25,55
14.25,15.25,62
14.25,15.25,67
15.25,16.25,50
15.25,16.25,57
15.25,16.25,59
16.25,17.0,48
16.25,17.0,55
16.25,17.0,60
16.25,17.0,64
