0.0,1.0,72
1.0,2.0,67
2.0,3.0,74
3.0,3.5,74
3.5,4.0,64
5.0,6.0,74
6.0,7.0,71
7.0,7.5,76
7.5,8.0,77
------------------------
8.25,8.5,59
8.25,8.75,56
8.75,9.25,55
8.75,9.25,58
8.25,9.25,63
9.25,10.25,53
9.25,10.25,60
9.25,10.25,65
10.25,11.25,47
10.25,11.25,62
10.25,11.25,68
11.25,12.0,67
11.25,12.25,48
11.25,12.25,63
12.25,12.75,55
12.25,12.75,62
12.25,13.25,46
12.75,13.25,56
12.75,13.25,60
13.25,13.75,44
13.25,13.75,56
13.75,14.25,43
13.75,14.25,55
13.25,14.25,60
14.25,14.75,55
14.25,14.75,62
14.25,15.25,44
14.75,15.25,53
14.75,15.25,60
15.25,16.25,43
15.25,16.25,55
15.25,16.25,60
16.25,17.0,43
16.25,17.0,60
16.25,17.0,67
16.25,17.0,79
