0.0,0.5,72
0.5,1.0,72
1.0,1.5,72
1.5,2.0,72
2.0,2.5,74
2.5,3.0,74
3.25,3.75,72
3.25,4.25,48
3.25,4.25,64
3.25,4.25,67
3.75,4.25,72
4.25,4.75,72
4.25,5.25,48
4.25,5.25,64
4.25,5.25,67
4.75,5.25,72
5.25,5.75,74
5.25,6.25,47
5.25,6.25,62
5.25,6.25,67
5.75,6.25,74
6.25,6.75,59
6.25,6.75,67
6.75,7.0,60
6.25,7.25,48
7.0,7.25,59
6.75,7.25,69
6.25,7.25,76
7.25,7.75,61
------------------------
8.25,8.75,52
8.75,9.25,54
8.75,9.25,57
8.25,9.25,69
8.25,9.25,72
9.25,9.75,57
9.25,10.25,52
9.75,10.25,56
9.25,10.25,71
10.25,11.25,45
10.25,11.25,60
10.25,11.25,69
11.25,12.25,60
12.25,13.25,52
12.25,13.25,60
12.25,13.25,79
13.25,14.25,54
13.25,14.25,60
13.25,14.25,69
13.25,14.25,74
14.25,15.25,55
14.25,15.25,59
15.25,15.75,57
15.25,15.75,65
15.75,16.25,56
15.75,16.25,64
15.25,16.25,74
16.25,17.0,56
16.25,17.0,59
16.25,17.0,64
16.25,17.0,74
