1.0,1.5,57
1.5,2.0,65
2.0,3.0,72
3.0,3.5,62
3.5,4.0,74
4.0,4.5,71
4.5,5.0,76
5.0,5.5,65
5.5,6.0,62
6.0,6.5,74
6.5,7.0,76
7.0,7.5,60
7.5,8.0,74
------------------------
8.25,8.5,56
8.25,8.5,56
8.25,8.5,56
8.25,8.5,60
8.75,9.25,54
8.25,9.25,68
8.75,9.25,77
9.25,9.5,68
9.25,9.75,63
9.25,10.25,56
9.25,10.25,60
10.25,10.5,57
10.25,10.75,63
10.25,10.75,66
10.25,11.0,56
10.75,11.0,62
10.75,11.25,53
11.0,11.25,53
11.0,11.25,60
11.25,11.5,65
11.25,11.75,58
11.25,11.75,58
11.25,11.75,58
11.25,12.0,62
11.75,12.25,56
12.0,12.25,63
12.25,12.75,56
12.25,12.75,56
12.25,13.25,65
13.25,13.5,70
13.25,13.75,58
13.25,14.0,65
13.25,14.25,46
13.75,14.25,56
13.25,14.25,62
14.25,14.75,54
14.25,15.25,47
14.75,15.25,56
14.25,15.25,58
14.25,15.25,63
15.25,15.75,58
15.25,15.75,58
15.25,16.25,42
15.75,16.25,56
15.25,16.25,62
16.25,17.0,39
16.25,17.0,55
16.25,17.0,58
16.25,17.0,63
16.25,17.0,75
