0.0,1.0,71
1.0,1.5,71
1.5,2.0,72
2.0,3.0,69
3.25,3.5,63
3.25,4.25,43
3.25,4.25,55
3.25,4.25,71
4.25,4.75,71
4.25,5.25,52
4.25,5.25,55
4.25,5.25,67
4.75,5.25,72
5.25,5.75,67
5.25,6.25,51
5.25,6.25,60
5.75,6.25,67
5.25,6.25,69
6.25,7.25,52
6.25,7.25,60
6.25,7.25,69
7.25,7.75,59
------------------------
8.25,9.25,59
8.25,9.25,64
9.25,10.25,45
9.25,10.25,64
10.25,11.25,47
10.25,11.25,57
10.25,11.25,63
10.25,11.25,66
11.25,12.25,40
11.25,12.25,59
11.25,12.25,64
13.25,14.25,50
13.25,14.25,59
14.25,15.25,48
14.25,15.25,64
15.25,16.25,47
15.25,16.25,54
15.25,16.25,62
16.25,17.0,43
16.25,17.0,55
16.25,17.0,62
16.25,17.0,67
