0.0,0.5,72
0.5,1.0,72
1.0,1.5,67
1.5,2.0,65
2.0,3.0,69
3.0,3.5,71
3.5,4.0,69
4.0,4.5,67
4.5,5.0,65
5.0,5.5,65
5.5,6.0,67
6.0,7.0,67
7.0,7.5,67
7.5,8.0,71
------------------------
8.25,8.5,60
8.25,9.0,55
8.75,9.0,69
8.75,9.25,41
9.25,10.25,43
9.25,10.25,60
10.25,10.75,63
10.25,11.25,48
10.25,11.25,60
10.75,11.25,62
11.25,12.25,50
11.25,12.25,62
11.25,12.25,65
12.25,12.75,63
12.25,13.25,51
12.25,13.25,60
12.75,13.25,62
13.25,14.25,41
13.25,14.25,53
13.25,14.25,60
14.25,15.25,48
14.25,15.25,52
14.25,15.25,60
15.25,15.75,60
15.25,16.25,48
15.25,16.25,52
15.75,16.25,58
16.25,17.0,41
16.25,17.0,53
16.25,17.0,57
16.25,17.0,72
