0.0,0.5,76
0.5,1.0,72
1.0,1.5,69
1.5,2.0,71
2.0,2.5,67
2.5,3.0,69
3.0,3.5,65
3.5,4.0,74
4.0,5.0,76
5.0,6.0,69
6.0,7.0,72
7.0,8.0,69
------------------------
8.25,8.5,56
8.25,8.75,62
8.75,9.25,63
9.25,9.75,68
9.25,10.25,59
9.25,10.25,64
9.75,10.25,66
10.25,10.75,59
10.25,10.75,64
10.25,10.75,64
10.75,11.25,57
10.75,11.25,66
11.25,12.25,55
11.25,12.25,59
11.25,12.25,63
12.25,12.75,62
12.25,13.25,55
12.25,13.25,59
12.75,13.75,67
13.25,14.25,57
13.25,14.25,60
13.75,14.25,66
14.25,15.25,62
15.25,15.75,64
14.25,16.25,55
15.75,16.25,62
14.25,16.25,67
16.25,17.0,50
16.25,17.0,62
16.25,17.0,66
16.25,17.0,69
