0.0,1.0,81
1.0,1.5,77
1.5,2.0,74
2.0,2.5,79
2.5,3.0,74
3.0,3.5,81
3.5,4.0,71
4.0,4.5,81
4.5,5.0,76
5.0,5.5,69
5.5,6.0,72
6.0,6.5,77
6.5,7.0,74
7.0,7.5,77
7.5,8.0,74
------------------------
8.25,9.0,57
8.25,9.25,56
8.25,9.25,63
9.25,10.25,55
9.25,10.25,62
9.25,10.25,65
9.25,10.25,70
10.75,11.25,70
10.25,12.25,51
10.25,12.25,63
10.25,12.25,67
11.25,12.25,72
12.25,13.25,48
12.25,13.25,63
12.25,13.25,68
12.25,13.25,72
13.25,13.5,74
13.25,14.25,53
13.25,14.25,62
13.25,14.25,68
13.25,14.25,69
14.25,15.0,67
14.25,15.25,50
14.25,15.25,62
15.0,15.25,65
14.25,15.25,71
15.25,16.25,48
15.25,16.25,56
15.25,16.25,63
15.25,16.25,72
16.25,16.5,65
16.25,17.0,49
16.25,17.0,64
16.75,17.0,72
16.25,17.0,79
