0.0,0.5,69
0.5,1.0,74
1.0,1.5,67
1.5,2.0,72
2.0,2.5,69
2.5,3.0,69
3.0,3.5,71
3.5,4.0,74
4.0,5.0,69
5.0,5.5,74
5.5,6.0,67
6.0,6.5,65
6.5,7.0,71
7.0,7.5,67
7.5,8.0,74
------------------------
8.25,8.75,60
8.25,9.25,48
8.25,9.25,52
8.75,9.25,68
9.25,10.25,48
9.25,10.25,60
9.25,10.25,64
10.25,11.25,53
10.25,11.25,60
10.25,11.25,65
11.25,11.75,55
11.75,12.25,53
11.25,12.25,59
12.25,13.25,55
12.25,13.25,60
12.25,13.25,64
13.25,14.25,57
13.25,14.25,62
13.75,14.25,64
14.25,14.75,65
14.25,15.25,57
14.25,15.25,62
15.25,16.25,60
15.25,16.25,60
15.25,16.25,64
16.25,16.75,54
16.75,17.0,52
16.25,17.0,62
16.75,17.0,67
16.25,17.0,74
