0.0,0.5,76
0.5,1.0,69
1.0,1.5,77
1.5,2.0,69
2.0,2.5,72
2.5,3.0,69
3.0,3.5,74
3.5,4.0,71
4.0,4.5,72
4.5,5.0,71
5.0,5.5,69
5.5,6.0,65
6.0,6.5,69
6.5,7.0,74
7.0,7.5,74
7.5,8.0,67
------------------------
8.25,9.0,72
8.25,9.25,44
8.25,9.25,65
8.25,9.25,68
9.25,9.5,69
9.25,10.25,49
8.25,10.25,60
9.25,10.25,65
9.25,10.25,68
10.25,11.0,70
10.25,11.25,51
10.25,11.25,58
10.25,11.25,67
10.25,11.25,67
11.25,11.75,58
11.25,11.75,60
11.75,12.25,56
11.75,12.25,60
11.25,12.25,65
11.75,12.25,70
12.25,12.5,69
12.25,12.75,55
12.75,13.25,56
12.25,13.25,63
12.25,13.25,70
12.5,13.25,70
13.25,13.75,57
13.25,13.75,65
13.75,14.0,62
14.0,14.25,60
13.75,14.25,65
13.25,14.25,68
13.25,14.25,72
14.25,14.75,62
14.75,15.0,63
14.75,15.0,65
14.25,15.25,46
14.75,15.25,58
15.0,15.25,62
15.0,15.25,65
15.25,15.5,64
15.25,15.75,55
15.5,15.75,62
15.25,15.75,63
15.25,16.25,48
15.75,16.25,60
15.75,16.25,63
15.75,16.25,63
15.25,16.25,67
16.25,17.0,41
16.25,17.0,60
16.25,17.0,60
16.25,17.0,65
16.25,17.0,68
16.25,17.0,68
