0.0,1.0,71
1.0,2.0,69
2.0,3.0,72
3.0,3.5,69
3.5,4.0,72
4.0,5.0,76
5.0,6.0,74
6.0,7.0,69
7.0,7.5,71
7.5,8.0,69
------------------------
8.25,9.25,44
8.25,9.25,56
8.25,9.25,59
8.75,9.25,68
9.25,10.25,42
9.25,10.25,51
9.25,10.25,59
9.25,10.25,68
10.25,10.75,52
10.25,11.25,40
10.75,11.25,51
10.25,11.25,59
10.25,11.25,68
11.25,11.75,65
11.25,12.25,40
11.25,12.25,52
11.25,12.25,61
11.75,12.25,66
12.25,12.5,44
12.25,12.5,44
12.25,12.75,59
12.25,12.75,64
12.75,13.25,61
12.75,13.25,63
13.25,13.75,45
13.75,14.25,44
13.25,14.25,56
13.25,14.25,61
13.25,14.25,64
14.25,15.25,42
14.25,15.25,54
14.25,15.25,61
14.25,15.25,66
15.25,16.25,47
15.25,16.25,47
15.25,16.25,62
16.25,16.75,59
15.25,16.75,66
16.25,17.0,52
16.75,17.0,52
16.75,17.0,59
16.75,17.0,64
16.25,17.0,68
