0.0,0.5,69
0.5,1.0,69
1.0,1.5,81
1.5,2.0,72
2.0,3.0,67
3.0,3.5,69
3.5,4.0,69
4.0,4.5,69
4.5,5.0,71
5.0,5.5,69
5.5,6.0,65
6.0,6.5,71
6.5,7.0,71
7.0,8.0,69
------------------------
8.25,9.25,60
8.25,9.25,64
9.25,10.25,55
9.25,10.25,62
9.25,10.25,66
10.25,11.25,59
10.25,11.25,62
10.25,11.25,64
11.25,12.25,57
11.25,12.25,60
11.25,12.25,64
12.25,12.75,66
12.25,13.25,59
12.25,13.25,62
13.25,13.75,60
13.25,13.75,62
13.75,14.0,66
13.75,14.25,59
13.75,14.25,62
14.0,14.25,67
14.25,14.75,62
14.25,14.75,64
14.25,15.25,55
14.75,15.25,62
14.75,15.25,62
15.25,16.25,64
15.25,17.0,52
15.25,17.0,59
16.25,17.0,64
15.25,17.0,69
