0.0,0.5,69
0.5,1.0,71
1.0,1.5,77
1.5,2.0,65
2.0,2.5,74
2.5,3.0,69
3.0,3.5,71
3.5,4.0,65
4.0,4.5,67
4.5,5.0,65
5.0,5.5,76
5.5,6.0,69
6.0,6.5,65
6.5,7.0,71
7.0,7.5,65
7.5,8.0,64
------------------------
8.25,9.25,56
8.25,9.25,60
8.25,9.25,65
9.25,9.75,57
9.25,9.75,60
9.25,9.75,72
9.75,10.0,70
9.75,10.25,61
10.0,10.25,67
9.75,10.75,58
10.25,11.25,60
10.25,11.25,64
11.75,12.0,67
11.25,12.25,58
11.25,12.25,62
12.0,12.25,65
12.25,12.75,58
12.75,13.25,58
12.25,13.25,60
12.25,13.25,64
13.25,13.75,56
13.75,14.0,65
13.75,14.25,54
14.0,14.25,67
14.25,14.5,67
14.25,14.75,52
14.75,15.0,64
14.75,15.25,50
13.25,15.25,60
15.0,15.25,62
15.25,15.75,51
15.75,16.25,49
15.25,16.25,56
15.25,16.25,60
16.25,17.0,48
16.25,17.0,55
16.25,17.0,61
16.25,17.0,64
