0.0,0.5,76
0.5,1.0,67
1.0,2.0,76
2.0,3.0,69
3.0,3.5,76
3.5,4.0,74
4.0,5.0,72
5.0,6.0,69
6.0,6.5,76
6.5,7.0,65
7.0,7.5,74
7.5,8.0,69
------------------------
8.25,8.5,56
8.25,8.5,56
8.25,9.0,76
9.25,9.75,61
9.75,10.25,63
9.25,10.25,64
9.25,10.25,68
10.25,10.75,61
10.25,10.75,64
10.75,11.25,59
10.75,11.25,63
10.25,11.25,68
11.25,12.25,61
11.25,12.25,61
11.25,12.25,68
12.25,13.25,54
12.25,13.25,64
13.25,13.75,56
13.75,14.25,54
13.25,14.25,63
13.25,14.25,68
14.25,14.75,64
14.25,15.25,56
14.25,15.25,61
14.75,15.25,66
15.25,15.75,58
15.25,15.75,58
15.75,16.25,60
15.25,16.25,66
16.25,16.75,59
16.75,17.0,58
16.25,17.0,61
16.25,17.0,64
16.25,17.0,68
