0.0,0.5,76
0.5,1.0,74
1.0,1.5,72
1.5,2.0,74
2.0,2.5,76
2.5,3.0,76
3.0,4.0,76
4.0,4.5,74
4.5,5.0,74
5.0,6.0,74
6.0,6.5,76
6.5,7.0,79
7.0,8.0,79
------------------------
8.25,9.25,56
8.25,9.25,59
8.25,9.25,60
9.25,10.25,54
9.25,10.25,57
9.25,10.25,62
10.25,11.25,55
10.25,11.25,55
10.25,11.25,62
11.25,11.75,69
11.25,12.25,48
11.25,12.25,57
11.75,12.25,67
12.25,13.25,50
12.25,13.25,57
12.25,13.25,65
13.25,14.25,52
13.25,14.25,55
14.25,15.25,57
14.25,15.25,57
13.25,15.25,64
15.25,16.25,50
16.25,17.0,52
15.25,17.0,64
15.25,17.0,69
15.25,17.0,79
