0.0,1.0,72
1.0,1.5,72
1.5,2.0,71
3.0,4.0,71
4.0,5.0,74
6.0,7.0,64
7.0,8.0,72
------------------------
8.25,8.5,55
8.25,8.5,55
8.25,9.25,52
8.75,9.25,65
9.25,10.25,48
9.25,10.25,60
10.25,11.25,53
10.25,11.25,60
10.25,11.25,65
10.25,11.25,69
11.25,12.25,50
11.25,12.25,62
11.25,12.25,65
12.25,13.25,60
12.25,13.25,67
12.25,14.25,43
13.25,14.25,59
13.25,14.25,67
12.25,14.25,74
14.25,15.25,48
14.25,15.25,60
14.25,15.25,64
15.25,16.25,53
15.25,16.25,57
15.25,16.25,65
16.25,17.0,55
16.25,17.0,62
16.25,17.0,67
16.25,17.0,71
